"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4075","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:31,FALSE,NA,"645437855519612928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gibbensjoelie",3869,TRUE,FALSE,NA,NA
"4076","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:30,FALSE,NA,"645437855154569216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","uscyeng",3869,TRUE,FALSE,NA,NA
"4077","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:30,FALSE,NA,"645437854722707456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sibyldratch",3869,TRUE,FALSE,NA,NA
"4078","ain't no one want u here bihhh @realDonaldTrump  https://t.co/Uny6ztXewR",FALSE,9,NA,2015-09-20 03:22:30,FALSE,NA,"645437853657251840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolinediazzz",4,FALSE,FALSE,NA,NA
"4079","@UrbandaleSchool @realDonaldTrump got damn I wish I went to that high school!",FALSE,0,"UrbandaleSchool",2015-09-20 03:22:30,FALSE,"645403219330396160","645437853338501120","412588038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SugarJrJaimez",0,FALSE,FALSE,NA,NA
"4080","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:30,FALSE,NA,"645437851736383488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmielRoxanne",3869,TRUE,FALSE,NA,NA
"4081","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:29,FALSE,NA,"645437850469560320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Milagro_1969",3869,TRUE,FALSE,NA,NA
"4082","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:29,FALSE,NA,"645437849530187776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ephrempaoletti",3869,TRUE,FALSE,NA,NA
"4083","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:29,FALSE,NA,"645437847407828992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AddieNanda",3869,TRUE,FALSE,NA,NA
"4084","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:29,FALSE,NA,"645437847063805954",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anishanxsam",3869,TRUE,FALSE,NA,NA
"4085","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:28,FALSE,NA,"645437845813915648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","GivensJill",3869,TRUE,FALSE,NA,NA
"4086","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:28,FALSE,NA,"645437844752695296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyngDiana",3869,TRUE,FALSE,NA,NA
"4087","RT @3DOTNEWS: .@realDonaldTrump When Democrats get that nasty in the comments section on @instagram you know you are doing GREAT!! #MakeAme…",FALSE,0,NA,2015-09-20 03:22:28,FALSE,NA,"645437844392181760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealTimLetch",17,TRUE,FALSE,NA,NA
"4088","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:27,FALSE,NA,"645437840457920512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LarisLessie",3869,TRUE,FALSE,NA,NA
"4089","#AndRightlySo!
@SenTedCruz @realDonaldTrump @RealBenCarson @CarlyFiorina @marcorubio @Galatiansch2v20 @Fingersflying https://t.co/KPYOJWQgJ9",FALSE,0,NA,2015-09-20 03:22:27,FALSE,NA,"645437840302678016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WellThought_Out",0,FALSE,FALSE,NA,NA
"4090","@jenilynn1001 @thenewlove @realDonaldTrump belief that there is no God makes it a religion",FALSE,1,"jenilynn1001",2015-09-20 03:22:27,FALSE,"645232942722121728","645437839681933312","33270656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curlyfields123",0,FALSE,FALSE,NA,NA
"4091","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:26,FALSE,NA,"645437836951461888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FilmanAlicia",3869,TRUE,FALSE,NA,NA
"4092","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:26,FALSE,NA,"645437835428823040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ghjdexu",3869,TRUE,FALSE,NA,NA
"4093","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:24,FALSE,NA,"645437826532810752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LouNaples",3869,TRUE,FALSE,NA,NA
"4094","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:23,FALSE,NA,"645437825186304000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","lcjvjaimej",3869,TRUE,FALSE,NA,NA
"4095","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:23,FALSE,NA,"645437824578129921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kassbernston",3869,TRUE,FALSE,NA,NA
"4096","RT @IDlifeWarrior: The @IDlifeWarrior has had enough of @realDonaldTrump.  #trump #cnn #abc #nbc #msnbc #gop #veterans #GOPDebate #usa http…",FALSE,0,NA,2015-09-20 03:22:23,FALSE,NA,"645437823793934336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LakinLily",3869,TRUE,FALSE,NA,NA
