"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6733","RT @971FMTalk: ""America was safe for those 7 years and @BarackObama has taken that safety away from us.” - @GovChristie #CNNDebate",FALSE,0,NA,2015-09-17 02:09:02,FALSE,NA,"644332200335380481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debchu222",1,TRUE,FALSE,NA,NA
"6734","oh emotional blackmail, got it! @GovChristie no substance, zero truth #goplies #gopdebate #gopfail",FALSE,0,NA,2015-09-17 02:09:01,FALSE,NA,"644332198330368000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ebishopphoto",0,FALSE,FALSE,NA,NA
"6735","I'm liking @GovChristie for Atttorney General of the US. #GOPDebate",FALSE,1,NA,2015-09-17 02:09:01,FALSE,NA,"644332198020034560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarkRothschild1",0,FALSE,FALSE,NA,NA
"6736","RT @mboyle1: Look, in addition to @realDonaldTrump, @GovChristie, @CarlyFiorina, @RealBenCarson, @TedCruz have done well tonight.",FALSE,0,NA,2015-09-17 02:09:01,FALSE,NA,"644332195952390144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","endmoronism",3,TRUE,FALSE,NA,NA
"6737","RT @AccuracyInMedia: ""America was safe for 7 years and Barack Obama has taken that away from us!"" @GovChristie #GOPDebate",FALSE,0,NA,2015-09-17 02:09:01,FALSE,NA,"644332195864145920",NA,"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings"" rel=""nofollow"">Tweetings for  Android</a>","Reenit",9,TRUE,FALSE,NA,NA
"6738","RT @AndreaWNYC: Really, @govchristie should not be talking about deleted emails.  Really, really. http://t.co/4TiHI4docF #radiotalksgop",FALSE,0,NA,2015-09-17 02:08:59,FALSE,NA,"644332186443870210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SHOREsource",48,TRUE,FALSE,NA,NA
"6739",".@GovChristie repeats false claim he was named U.S. Attorney 9/10/01. Vetting process began that day.Nominated in Dec. Took job in 02'",FALSE,0,NA,2015-09-17 02:08:58,FALSE,NA,"644332185282080768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jauntingjourno",0,FALSE,FALSE,NA,NA
"6740","@GovChristie you are right about President Bush! #tcot",FALSE,0,"GovChristie",2015-09-17 02:08:58,FALSE,NA,"644332182282985472","90484508","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrMeares",0,FALSE,FALSE,NA,NA
"6741","You're a liar. You were not nominated on 9/10, 2011. U r using 9/11 for political gain. Stop, that line is pathetic. @GovChristie #gopdebate",FALSE,2,NA,2015-09-17 02:08:57,FALSE,NA,"644332180504612864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fenwaysteve",0,FALSE,FALSE,NA,NA
"6742","Stop talking about prosecution @GovChristie #CNNDebate #GOPDebate #bridgegate",FALSE,0,NA,2015-09-17 02:08:56,FALSE,NA,"644332177568743425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N_Shahan",0,FALSE,FALSE,NA,NA
